date,time,cash_type,card,price,coffee_name,quarter,month,year
2025-02-05,11:08,card,ANON-0000-0000-1177,3.576,Cappuccino,1,2,2025
2025-02-05,11:29,card,ANON-0000-0000-1165,3.576,Hot Chocolate,1,2,2025
2025-02-05,11:59,card,ANON-0000-0000-1164,3.576,Latte,1,2,2025
2025-02-05,12:25,card,ANON-0000-0000-1164,3.576,Latte,1,2,2025
2025-02-05,14:20,card,ANON-0000-0000-1152,3.576,Cocoa,1,2,2025
2025-02-05,15:27,card,ANON-0000-0000-1165,3.576,Hot Chocolate,1,2,2025
2025-02-05,15:36,card,ANON-0000-0000-1178,3.576,Cappuccino,1,2,2025
2025-02-05,15:40,card,ANON-0000-0000-1179,3.576,Cappuccino,1,2,2025
2025-02-05,15:55,card,ANON-0000-0000-1180,3.576,Cocoa,1,2,2025
2025-02-05,16:00,card,ANON-0000-0000-1157,3.086,Americano with Milk,1,2,2025
2025-02-05,16:08,card,ANON-0000-0000-1181,3.576,Cappuccino,1,2,2025
2025-02-05,16:59,card,ANON-0000-0000-0507,3.576,Hot Chocolate,1,2,2025
2025-02-05,17:59,card,ANON-0000-0000-1182,3.576,Cocoa,1,2,2025
2025-02-06,6:02,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-06,8:01,card,ANON-0000-0000-1171,2.596,Americano,1,2,2025
2025-02-06,9:04,card,ANON-0000-0000-1162,3.086,Americano with Milk,1,2,2025
2025-02-06,9:55,card,ANON-0000-0000-1158,3.576,Cappuccino,1,2,2025
2025-02-06,10:19,card,ANON-0000-0000-1163,3.576,Cocoa,1,2,2025
2025-02-06,11:36,card,ANON-0000-0000-1170,3.576,Cocoa,1,2,2025
2025-02-06,12:03,card,ANON-0000-0000-1183,3.576,Cocoa,1,2,2025
2025-02-06,14:27,card,ANON-0000-0000-1158,3.576,Cappuccino,1,2,2025
2025-02-06,16:48,card,ANON-0000-0000-1184,2.106,Espresso,1,2,2025
2025-02-06,17:02,card,ANON-0000-0000-1185,3.576,Cocoa,1,2,2025
2025-02-06,17:14,card,ANON-0000-0000-1186,3.576,Cocoa,1,2,2025
2025-02-06,17:58,card,ANON-0000-0000-1163,3.576,Latte,1,2,2025
2025-02-07,6:21,card,ANON-0000-0000-1152,3.086,Americano with Milk,1,2,2025
2025-02-07,6:23,card,ANON-0000-0000-1187,3.086,Americano with Milk,1,2,2025
2025-02-07,7:57,card,ANON-0000-0000-1188,2.596,Americano,1,2,2025
2025-02-07,8:08,card,ANON-0000-0000-1189,3.576,Cocoa,1,2,2025
2025-02-07,11:07,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-07,11:17,card,ANON-0000-0000-1190,2.596,Americano,1,2,2025
2025-02-07,11:28,card,ANON-0000-0000-1170,2.596,Cortado,1,2,2025
2025-02-07,12:10,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-07,12:46,card,ANON-0000-0000-1165,3.576,Hot Chocolate,1,2,2025
2025-02-07,13:37,card,ANON-0000-0000-1165,3.576,Latte,1,2,2025
2025-02-07,14:26,card,ANON-0000-0000-1178,3.576,Cocoa,1,2,2025
2025-02-07,15:22,card,ANON-0000-0000-1179,3.576,Cocoa,1,2,2025
2025-02-07,15:23,card,ANON-0000-0000-1192,2.596,Cortado,1,2,2025
2025-02-07,16:52,card,ANON-0000-0000-1192,3.576,Cocoa,1,2,2025
2025-02-07,17:17,card,ANON-0000-0000-1193,3.576,Cocoa,1,2,2025
2025-02-07,17:50,card,ANON-0000-0000-1161,2.596,Cortado,1,2,2025
2025-02-08,6:27,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-08,7:54,card,ANON-0000-0000-1153,3.086,Americano with Milk,1,2,2025
2025-02-08,10:20,card,ANON-0000-0000-1194,2.596,Cortado,1,2,2025
2025-02-08,12:01,card,ANON-0000-0000-1195,2.596,Americano,1,2,2025
2025-02-08,12:42,card,ANON-0000-0000-1167,2.596,Americano,1,2,2025
2025-02-08,12:43,card,ANON-0000-0000-1170,2.596,Americano,1,2,2025
2025-02-08,13:04,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-08,15:28,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-09,6:38,card,ANON-0000-0000-1161,3.576,Cocoa,1,2,2025
2025-02-09,6:47,card,ANON-0000-0000-1157,3.086,Americano with Milk,1,2,2025
2025-02-09,7:14,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-09,7:23,card,ANON-0000-0000-1196,3.576,Latte,1,2,2025
2025-02-09,8:14,card,ANON-0000-0000-1189,3.576,Cocoa,1,2,2025
2025-02-09,13:44,card,ANON-0000-0000-1189,3.576,Latte,1,2,2025
2025-02-09,13:53,card,ANON-0000-0000-1178,3.576,Hot Chocolate,1,2,2025
2025-02-09,14:41,card,ANON-0000-0000-1179,3.576,Cocoa,1,2,2025
2025-02-09,17:24,card,ANON-0000-0000-1161,2.596,Cortado,1,2,2025
2025-02-10,6:42,card,ANON-0000-0000-1152,2.596,Americano,1,2,2025
2025-02-10,7:02,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-10,8:12,card,ANON-0000-0000-1152,2.596,Americano,1,2,2025
2025-02-10,8:31,card,ANON-0000-0000-1153,3.086,Americano with Milk,1,2,2025
2025-02-10,8:45,card,ANON-0000-0000-1167,2.596,Americano,1,2,2025
2025-02-10,9:12,card,ANON-0000-0000-1168,3.576,Cocoa,1,2,2025
2025-02-10,9:35,card,ANON-0000-0000-1197,3.086,Americano with Milk,1,2,2025
2025-02-10,10:05,card,ANON-0000-0000-1198,2.596,Americano,1,2,2025
2025-02-10,11:31,card,ANON-0000-0000-1199,3.576,Latte,1,2,2025
2025-02-10,11:48,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-10,12:21,card,ANON-0000-0000-1163,3.576,Cocoa,1,2,2025
2025-02-10,12:48,card,ANON-0000-0000-1163,3.576,Cocoa,1,2,2025
2025-02-10,13:31,card,ANON-0000-0000-1200,3.576,Cappuccino,1,2,2025
2025-02-10,14:10,card,ANON-0000-0000-1166,3.086,Americano with Milk,1,2,2025
2025-02-10,14:17,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-10,14:55,card,ANON-0000-0000-1165,3.576,Hot Chocolate,1,2,2025
2025-02-10,15:17,card,ANON-0000-0000-1170,3.576,Cocoa,1,2,2025
2025-02-10,15:23,card,ANON-0000-0000-0878,2.596,Americano,1,2,2025
2025-02-10,16:11,card,ANON-0000-0000-1157,3.086,Americano with Milk,1,2,2025
2025-02-10,17:06,card,ANON-0000-0000-1178,3.576,Latte,1,2,2025
2025-02-10,17:45,card,ANON-0000-0000-1201,3.576,Latte,1,2,2025
2025-02-11,7:05,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-11,7:26,card,ANON-0000-0000-1176,2.596,Americano,1,2,2025
2025-02-11,8:12,card,ANON-0000-0000-1166,3.086,Americano with Milk,1,2,2025
2025-02-11,9:32,card,ANON-0000-0000-1189,3.576,Cocoa,1,2,2025
2025-02-11,12:06,card,ANON-0000-0000-1156,3.576,Hot Chocolate,1,2,2025
2025-02-11,12:50,card,ANON-0000-0000-1194,3.086,Americano with Milk,1,2,2025
2025-02-11,13:08,card,ANON-0000-0000-1202,2.106,Espresso,1,2,2025
2025-02-11,14:53,card,ANON-0000-0000-1163,3.576,Latte,1,2,2025
2025-02-11,15:17,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-11,15:35,card,ANON-0000-0000-1203,3.086,Americano with Milk,1,2,2025
2025-02-11,15:37,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-11,15:45,card,ANON-0000-0000-1203,3.086,Americano with Milk,1,2,2025
2025-02-11,16:49,card,ANON-0000-0000-1204,3.576,Latte,1,2,2025
2025-02-11,17:12,card,ANON-0000-0000-1204,3.576,Cocoa,1,2,2025
2025-02-12,6:48,card,ANON-0000-0000-1200,3.576,Cappuccino,1,2,2025
2025-02-12,6:57,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-12,8:14,card,ANON-0000-0000-1163,3.576,Cocoa,1,2,2025
2025-02-12,9:31,card,ANON-0000-0000-1153,3.086,Americano with Milk,1,2,2025
2025-02-12,9:39,card,ANON-0000-0000-1188,2.596,Americano,1,2,2025
2025-02-12,10:54,card,ANON-0000-0000-1205,2.596,Americano,1,2,2025
2025-02-12,11:06,card,ANON-0000-0000-1206,2.596,Americano,1,2,2025
2025-02-12,11:51,card,ANON-0000-0000-1160,3.576,Hot Chocolate,1,2,2025
2025-02-12,13:03,card,ANON-0000-0000-1164,3.576,Hot Chocolate,1,2,2025
2025-02-12,13:45,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-12,14:18,card,ANON-0000-0000-1165,3.576,Hot Chocolate,1,2,2025
2025-02-12,14:35,card,ANON-0000-0000-1160,2.596,Americano,1,2,2025
2025-02-12,14:39,card,ANON-0000-0000-1160,2.596,Americano,1,2,2025
2025-02-12,15:45,card,ANON-0000-0000-1200,3.576,Cappuccino,1,2,2025
2025-02-12,16:52,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-12,16:58,card,ANON-0000-0000-0507,3.576,Latte,1,2,2025
2025-02-12,17:31,card,ANON-0000-0000-1178,3.576,Cocoa,1,2,2025
2025-02-12,17:54,card,ANON-0000-0000-1158,3.576,Cappuccino,1,2,2025
2025-02-13,6:00,card,ANON-0000-0000-1153,3.086,Americano with Milk,1,2,2025
2025-02-13,6:05,card,ANON-0000-0000-1152,2.596,Americano,1,2,2025
2025-02-13,6:07,card,ANON-0000-0000-1207,2.106,Espresso,1,2,2025
2025-02-13,7:59,card,ANON-0000-0000-1168,3.576,Cocoa,1,2,2025
2025-02-13,9:49,card,ANON-0000-0000-1156,3.086,Americano with Milk,1,2,2025
2025-02-13,12:33,card,ANON-0000-0000-1157,3.086,Americano with Milk,1,2,2025
2025-02-13,14:30,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-13,15:11,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-13,15:12,card,ANON-0000-0000-1178,3.086,Americano with Milk,1,2,2025
2025-02-13,16:21,card,ANON-0000-0000-1179,3.086,Americano with Milk,1,2,2025
2025-02-13,16:25,card,ANON-0000-0000-1208,3.576,Latte,1,2,2025
2025-02-13,16:26,card,ANON-0000-0000-0046,3.576,Cappuccino,1,2,2025
2025-02-13,16:32,card,ANON-0000-0000-1209,3.576,Latte,1,2,2025
2025-02-14,6:54,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-14,7:31,card,ANON-0000-0000-1210,3.576,Hot Chocolate,1,2,2025
2025-02-14,9:05,card,ANON-0000-0000-1198,2.596,Americano,1,2,2025
2025-02-14,10:16,card,ANON-0000-0000-1198,2.106,Espresso,1,2,2025
2025-02-14,11:17,card,ANON-0000-0000-1211,3.086,Americano with Milk,1,2,2025
2025-02-14,11:20,card,ANON-0000-0000-1200,3.576,Cappuccino,1,2,2025
2025-02-14,11:40,card,ANON-0000-0000-0507,3.576,Cappuccino,1,2,2025
2025-02-14,11:51,card,ANON-0000-0000-0507,3.576,Latte,1,2,2025
2025-02-14,12:19,card,ANON-0000-0000-1212,3.576,Hot Chocolate,1,2,2025
2025-02-14,13:34,card,ANON-0000-0000-1212,3.576,Cappuccino,1,2,2025
2025-02-14,13:35,card,ANON-0000-0000-1160,2.596,Americano,1,2,2025
2025-02-14,15:27,card,ANON-0000-0000-1160,3.576,Cocoa,1,2,2025
2025-02-14,16:11,card,ANON-0000-0000-1202,2.106,Espresso,1,2,2025
2025-02-14,16:45,card,ANON-0000-0000-1213,3.086,Americano with Milk,1,2,2025
2025-02-14,16:52,card,ANON-0000-0000-1214,2.596,Americano,1,2,2025
2025-02-15,6:17,card,ANON-0000-0000-1200,3.576,Cappuccino,1,2,2025
2025-02-15,6:35,card,ANON-0000-0000-1163,3.576,Cappuccino,1,2,2025
2025-02-15,7:30,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-15,9:39,card,ANON-0000-0000-0878,3.086,Americano with Milk,1,2,2025
2025-02-15,10:00,card,ANON-0000-0000-1200,3.086,Americano with Milk,1,2,2025
2025-02-15,11:41,card,ANON-0000-0000-1184,3.576,Cappuccino,1,2,2025
2025-02-15,14:59,card,ANON-0000-0000-1215,2.596,Americano,1,2,2025
2025-02-15,16:25,card,ANON-0000-0000-1201,3.576,Hot Chocolate,1,2,2025
2025-02-15,17:03,card,ANON-0000-0000-1179,3.576,Hot Chocolate,1,2,2025
2025-02-16,8:25,card,ANON-0000-0000-1216,2.596,Americano,1,2,2025
2025-02-16,9:49,card,ANON-0000-0000-1169,2.596,Americano,1,2,2025
2025-02-16,9:55,card,ANON-0000-0000-1169,3.086,Americano with Milk,1,2,2025
2025-02-16,11:09,card,ANON-0000-0000-1156,3.576,Hot Chocolate,1,2,2025
2025-02-16,11:14,card,ANON-0000-0000-1160,2.596,Americano,1,2,2025
2025-02-16,11:31,card,ANON-0000-0000-1196,3.576,Hot Chocolate,1,2,2025
2025-02-16,13:58,card,ANON-0000-0000-1196,3.576,Latte,1,2,2025
2025-02-16,16:24,card,ANON-0000-0000-1163,3.576,Hot Chocolate,1,2,2025
2025-02-16,17:29,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-16,17:55,card,ANON-0000-0000-1217,3.086,Americano with Milk,1,2,2025
2025-02-17,6:43,card,ANON-0000-0000-1200,3.576,Cappuccino,1,2,2025
2025-02-17,6:54,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-17,7:01,card,ANON-0000-0000-1160,2.596,Americano,1,2,2025
2025-02-17,7:53,card,ANON-0000-0000-1218,3.086,Americano with Milk,1,2,2025
2025-02-17,7:57,card,ANON-0000-0000-1210,3.576,Hot Chocolate,1,2,2025
2025-02-17,8:15,card,ANON-0000-0000-1219,3.086,Americano with Milk,1,2,2025
2025-02-17,8:20,card,ANON-0000-0000-1160,2.596,Americano,1,2,2025
2025-02-17,8:55,card,ANON-0000-0000-1203,3.086,Americano with Milk,1,2,2025
2025-02-17,9:43,card,ANON-0000-0000-1202,2.106,Espresso,1,2,2025
2025-02-17,9:53,card,ANON-0000-0000-1220,3.576,Cappuccino,1,2,2025
2025-02-17,10:02,card,ANON-0000-0000-1221,3.576,Latte,1,2,2025
2025-02-17,11:47,card,ANON-0000-0000-1194,3.086,Americano with Milk,1,2,2025
2025-02-17,12:04,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-17,12:14,card,ANON-0000-0000-1218,2.106,Espresso,1,2,2025
2025-02-17,12:40,card,ANON-0000-0000-1170,2.596,Americano,1,2,2025
2025-02-17,12:47,card,ANON-0000-0000-1222,3.086,Americano with Milk,1,2,2025
2025-02-17,13:46,card,ANON-0000-0000-1206,2.596,Americano,1,2,2025
2025-02-17,14:40,card,ANON-0000-0000-1223,2.596,Americano,1,2,2025
2025-02-17,16:25,card,ANON-0000-0000-1223,2.596,Americano,1,2,2025
2025-02-17,17:39,card,ANON-0000-0000-1192,3.576,Latte,1,2,2025
2025-02-18,6:54,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-18,7:11,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-18,7:32,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-18,8:21,card,ANON-0000-0000-1198,2.596,Americano,1,2,2025
2025-02-18,9:02,card,ANON-0000-0000-1203,3.086,Americano with Milk,1,2,2025
2025-02-18,10:22,card,ANON-0000-0000-1218,3.086,Americano with Milk,1,2,2025
2025-02-18,10:46,card,ANON-0000-0000-1224,3.576,Cocoa,1,2,2025
2025-02-18,10:52,card,ANON-0000-0000-1215,2.596,Americano,1,2,2025
2025-02-18,11:04,card,ANON-0000-0000-1222,3.086,Americano with Milk,1,2,2025
2025-02-18,11:31,card,ANON-0000-0000-1210,3.576,Hot Chocolate,1,2,2025
2025-02-18,12:27,card,ANON-0000-0000-1225,3.086,Americano with Milk,1,2,2025
2025-02-18,13:01,card,ANON-0000-0000-1225,2.106,Espresso,1,2,2025
2025-02-18,13:17,card,ANON-0000-0000-1225,3.576,Cocoa,1,2,2025
2025-02-18,14:20,card,ANON-0000-0000-1225,3.576,Cocoa,1,2,2025
2025-02-18,15:47,card,ANON-0000-0000-1226,3.576,Cocoa,1,2,2025
2025-02-18,16:22,card,ANON-0000-0000-1185,3.576,Cocoa,1,2,2025
2025-02-18,16:23,card,ANON-0000-0000-1212,3.576,Hot Chocolate,1,2,2025
2025-02-18,16:31,card,ANON-0000-0000-1222,3.086,Americano with Milk,1,2,2025
2025-02-19,6:12,card,ANON-0000-0000-1161,3.576,Cappuccino,1,2,2025
2025-02-19,7:08,card,ANON-0000-0000-1152,2.596,Americano,1,2,2025
2025-02-19,7:19,card,ANON-0000-0000-1170,2.596,Americano,1,2,2025
2025-02-19,9:32,card,ANON-0000-0000-1220,3.576,Cappuccino,1,2,2025
2025-02-19,9:33,card,ANON-0000-0000-1167,2.596,Americano,1,2,2025
2025-02-19,10:06,card,ANON-0000-0000-1227,3.576,Hot Chocolate,1,2,2025
2025-02-19,10:37,card,ANON-0000-0000-1207,3.086,Americano with Milk,1,2,2025
2025-02-19,10:39,card,ANON-0000-0000-1198,2.596,Americano,1,2,2025
2025-02-19,10:41,card,ANON-0000-0000-1168,3.576,Cocoa,1,2,2025
2025-02-19,10:53,card,ANON-0000-0000-1171,2.596,Americano,1,2,2025
2025-02-19,11:16,card,ANON-0000-0000-1158,3.576,Cappuccino,1,2,2025
2025-02-19,11:43,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-19,11:58,card,ANON-0000-0000-1158,3.576,Cappuccino,1,2,2025
2025-02-19,13:54,card,ANON-0000-0000-1217,3.086,Americano with Milk,1,2,2025
2025-02-19,14:35,card,ANON-0000-0000-1228,3.576,Cappuccino,1,2,2025
2025-02-19,15:09,card,ANON-0000-0000-1229,3.576,Latte,1,2,2025
2025-02-19,15:39,card,ANON-0000-0000-1179,3.576,Cocoa,1,2,2025
2025-02-19,16:05,card,ANON-0000-0000-1179,3.576,Hot Chocolate,1,2,2025
2025-02-19,16:12,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-19,16:43,card,ANON-0000-0000-1182,3.576,Cocoa,1,2,2025
2025-02-20,6:51,card,ANON-0000-0000-1161,3.576,Cappuccino,1,2,2025
2025-02-20,6:55,card,ANON-0000-0000-1167,2.596,Americano,1,2,2025
2025-02-20,7:07,card,ANON-0000-0000-1163,3.576,Cappuccino,1,2,2025
2025-02-20,7:25,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-20,9:38,card,ANON-0000-0000-1167,2.596,Americano,1,2,2025
2025-02-20,9:49,card,ANON-0000-0000-1198,2.596,Americano,1,2,2025
2025-02-20,9:55,card,ANON-0000-0000-1203,3.086,Americano with Milk,1,2,2025
2025-02-20,10:04,card,ANON-0000-0000-1196,3.576,Latte,1,2,2025
2025-02-20,10:42,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-20,11:33,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-20,11:36,card,ANON-0000-0000-1230,2.106,Espresso,1,2,2025
2025-02-20,13:06,card,ANON-0000-0000-1156,3.576,Cappuccino,1,2,2025
2025-02-20,14:02,card,ANON-0000-0000-1231,3.576,Cappuccino,1,2,2025
2025-02-20,14:55,card,ANON-0000-0000-1231,3.576,Hot Chocolate,1,2,2025
2025-02-20,15:05,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-20,15:54,card,ANON-0000-0000-1232,2.596,Americano,1,2,2025
2025-02-20,16:13,card,ANON-0000-0000-1233,3.576,Hot Chocolate,1,2,2025
2025-02-20,16:57,card,ANON-0000-0000-1234,3.576,Cocoa,1,2,2025
2025-02-20,17:28,card,ANON-0000-0000-1169,3.576,Latte,1,2,2025
2025-02-21,6:03,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-21,6:20,card,ANON-0000-0000-1235,3.576,Latte,1,2,2025
2025-02-21,7:30,card,ANON-0000-0000-1236,3.576,Cappuccino,1,2,2025
2025-02-21,8:58,card,ANON-0000-0000-1237,2.106,Espresso,1,2,2025
2025-02-21,9:25,card,ANON-0000-0000-1232,2.596,Americano,1,2,2025
2025-02-21,10:34,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-21,10:42,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-21,10:45,card,ANON-0000-0000-1238,2.596,Americano,1,2,2025
2025-02-21,11:03,card,ANON-0000-0000-1198,2.596,Americano,1,2,2025
2025-02-21,11:37,card,ANON-0000-0000-1167,2.596,Americano,1,2,2025
2025-02-21,11:43,card,ANON-0000-0000-1203,2.596,Americano,1,2,2025
2025-02-21,11:44,card,ANON-0000-0000-1203,2.596,Americano,1,2,2025
2025-02-21,11:45,card,ANON-0000-0000-1161,3.576,Cappuccino,1,2,2025
2025-02-21,12:44,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-21,12:55,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-21,14:14,card,ANON-0000-0000-1203,2.596,Americano,1,2,2025
2025-02-21,15:10,card,ANON-0000-0000-1239,3.576,Cocoa,1,2,2025
2025-02-21,15:14,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-21,15:17,card,ANON-0000-0000-1165,3.576,Hot Chocolate,1,2,2025
2025-02-21,15:29,card,ANON-0000-0000-1165,3.576,Latte,1,2,2025
2025-02-21,16:04,card,ANON-0000-0000-1178,3.576,Cocoa,1,2,2025
2025-02-21,17:27,card,ANON-0000-0000-1178,3.576,Cocoa,1,2,2025
2025-02-21,17:56,card,ANON-0000-0000-1184,3.576,Cappuccino,1,2,2025
2025-02-22,7:23,card,ANON-0000-0000-1240,3.576,Hot Chocolate,1,2,2025
2025-02-22,8:26,card,ANON-0000-0000-1241,2.596,Americano,1,2,2025
2025-02-22,8:41,card,ANON-0000-0000-1190,2.596,Americano,1,2,2025
2025-02-22,12:36,card,ANON-0000-0000-0095,2.106,Espresso,1,2,2025
2025-02-22,16:03,card,ANON-0000-0000-1162,3.086,Americano with Milk,1,2,2025
2025-02-23,8:28,card,ANON-0000-0000-1156,3.086,Americano with Milk,1,2,2025
2025-02-23,8:44,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-23,10:24,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-23,13:42,card,ANON-0000-0000-1242,3.576,Cappuccino,1,2,2025
2025-02-23,14:16,card,ANON-0000-0000-1156,3.576,Cocoa,1,2,2025
2025-02-23,17:49,card,ANON-0000-0000-1243,2.596,Americano,1,2,2025
2025-02-24,6:06,card,ANON-0000-0000-1220,3.086,Americano with Milk,1,2,2025
2025-02-24,6:27,card,ANON-0000-0000-1244,3.576,Latte,1,2,2025
2025-02-24,7:20,card,ANON-0000-0000-1163,2.596,Americano,1,2,2025
2025-02-24,8:22,card,ANON-0000-0000-1245,3.086,Americano with Milk,1,2,2025
2025-02-24,8:24,card,ANON-0000-0000-1245,3.086,Americano with Milk,1,2,2025
2025-02-24,9:03,card,ANON-0000-0000-1244,3.576,Cocoa,1,2,2025
2025-02-24,9:15,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-24,10:27,card,ANON-0000-0000-1191,3.576,Cocoa,1,2,2025
2025-02-24,10:55,card,ANON-0000-0000-1163,3.086,Americano with Milk,1,2,2025
2025-02-24,11:00,card,ANON-0000-0000-1246,3.576,Cocoa,1,2,2025
2025-02-24,11:07,card,ANON-0000-0000-1184,3.576,Cappuccino,1,2,2025
2025-02-24,11:50,card,ANON-0000-0000-1177,3.576,Latte,1,2,2025
2025-02-24,12:04,card,ANON-0000-0000-1170,2.596,Americano,1,2,2025
2025-02-24,13:16,card,ANON-0000-0000-1170,2.596,Americano,1,2,2025
2025-02-24,13:22,card,ANON-0000-0000-1222,3.086,Americano with Milk,1,2,2025
2025-02-24,13:36,card,ANON-0000-0000-1162,3.086,Americano with Milk,1,2,2025
2025-02-24,14:00,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-24,15:04,card,ANON-0000-0000-0878,3.086,Americano with Milk,1,2,2025
2025-02-24,15:38,card,ANON-0000-0000-1179,3.576,Hot Chocolate,1,2,2025
2025-02-24,16:29,card,ANON-0000-0000-1247,3.576,Latte,1,2,2025
2025-02-24,16:39,card,ANON-0000-0000-1179,3.576,Cocoa,1,2,2025
2025-02-24,17:32,card,ANON-0000-0000-1156,3.576,Cocoa,1,2,2025
2025-02-25,6:35,card,ANON-0000-0000-1153,3.086,Americano with Milk,1,2,2025
2025-02-25,9:19,card,ANON-0000-0000-1152,2.596,Americano,1,2,2025
2025-02-25,10:06,card,ANON-0000-0000-1152,3.086,Americano with Milk,1,2,2025
2025-02-25,10:09,card,ANON-0000-0000-1237,2.106,Espresso,1,2,2025
2025-02-25,10:18,card,ANON-0000-0000-1170,2.596,Americano,1,2,2025
2025-02-25,10:36,card,ANON-0000-0000-1152,2.596,Americano,1,2,2025
2025-02-25,11:42,card,ANON-0000-0000-1184,3.576,Cappuccino,1,2,2025
2025-02-25,12:31,card,ANON-0000-0000-1161,3.576,Cappuccino,1,2,2025
2025-02-25,12:49,card,ANON-0000-0000-0019,2.596,Americano,1,2,2025
2025-02-25,13:04,card,ANON-0000-0000-0019,2.596,Americano,1,2,2025
2025-02-25,14:19,card,ANON-0000-0000-1234,3.576,Cocoa,1,2,2025
2025-02-25,16:27,card,ANON-0000-0000-1152,3.576,Cappuccino,1,2,2025
2025-02-26,6:29,card,ANON-0000-0000-1170,2.596,Americano,1,2,2025
2025-02-26,6:30,card,ANON-0000-0000-1248,3.086,Americano with Milk,1,2,2025
2025-02-26,8:06,card,ANON-0000-0000-1248,3.086,Americano with Milk,1,2,2025
2025-02-26,8:26,card,ANON-0000-0000-1155,3.576,Hot Chocolate,1,2,2025
2025-02-26,11:12,card,ANON-0000-0000-1168,3.576,Cocoa,1,2,2025
2025-02-26,11:21,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-26,11:36,card,ANON-0000-0000-1110,2.596,Americano,1,2,2025
2025-02-26,12:01,card,ANON-0000-0000-1249,2.596,Americano,1,2,2025
2025-02-26,13:22,card,ANON-0000-0000-1247,2.596,Cortado,1,2,2025
2025-02-26,13:51,card,ANON-0000-0000-1250,3.576,Hot Chocolate,1,2,2025
2025-02-26,14:47,card,ANON-0000-0000-1250,2.596,Americano,1,2,2025
2025-02-26,15:25,card,ANON-0000-0000-1190,2.596,Americano,1,2,2025
2025-02-26,15:26,card,ANON-0000-0000-1164,3.576,Latte,1,2,2025
2025-02-26,15:41,card,ANON-0000-0000-1165,3.576,Hot Chocolate,1,2,2025
2025-02-26,16:28,card,ANON-0000-0000-1191,3.576,Latte,1,2,2025
2025-02-26,16:53,card,ANON-0000-0000-1166,3.086,Americano with Milk,1,2,2025
2025-02-26,17:25,card,ANON-0000-0000-1163,3.576,Latte,1,2,2025
2025-02-26,17:37,card,ANON-0000-0000-1163,3.576,Cappuccino,1,2,2025
2025-02-27,6:20,card,ANON-0000-0000-1163,3.576,Cappuccino,1,2,2025
2025-02-27,6:47,card,ANON-0000-0000-1161,3.576,Cappuccino,1,2,2025
2025-02-27,7:18,card,ANON-0000-0000-1237,2.106,Espresso,1,2,2025
2025-02-27,8:02,card,ANON-0000-0000-1168,3.576,Cocoa,1,2,2025
